source_subject,target_subject,proxy_a_distance,coral_distance,proxy_rank,coral_rank,selection_score,probe_selected_count,probe_selected_fraction_of_cap,probe_candidate_coverage,probe_pseudo_balance,probe_agreement,probe_trial_coherence,probe_mean_selected_conf,probe_transferability_score,selection_stage,selected_source
s08,s15,1.9833333333333334,7.670372608452254,1.0,1.0,2.0,51.0,0.85,0.04396551724137931,0.7586206896551724,1.0,0.7206896551724138,0.7856524419760448,0.6714377945125954,stage2_probe,s16
s05,s15,2.0,8.27581060482143,2.0,6.0,8.0,,,,,,,,,stage1_pruned,s16
s21,s15,2.0,8.417551306444393,2.0,7.0,9.0,,,,,,,,,stage1_pruned,s16
s19,s15,2.0,8.517370214086599,2.0,8.0,10.0,,,,,,,,,stage1_pruned,s16
s20,s15,2.0,8.684777166961904,2.0,9.0,11.0,,,,,,,,,stage1_pruned,s16
s31,s15,2.0,8.830291903330165,2.0,10.0,12.0,,,,,,,,,stage1_pruned,s16
s13,s15,2.0,8.852444994660427,2.0,11.0,13.0,,,,,,,,,stage1_pruned,s16
s26,s15,2.0,9.028874172098638,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s16
s30,s15,2.0,9.036021039251375,2.0,13.0,15.0,,,,,,,,,stage1_pruned,s16
s14,s15,2.0,9.050420349243845,2.0,14.0,16.0,,,,,,,,,stage1_pruned,s16
s03,s15,2.0,9.147944542354153,2.0,15.0,17.0,,,,,,,,,stage1_pruned,s16
s27,s15,2.0,9.351603507398686,2.0,16.0,18.0,,,,,,,,,stage1_pruned,s16
s06,s15,2.0,9.389292455863085,2.0,17.0,19.0,,,,,,,,,stage1_pruned,s16
s18,s15,2.0,9.468506858671157,2.0,18.0,20.0,,,,,,,,,stage1_pruned,s16
s23,s15,2.0,9.483207733576387,2.0,19.0,21.0,,,,,,,,,stage1_pruned,s16
s28,s15,2.0,9.860860065199137,2.0,20.0,22.0,,,,,,,,,stage1_pruned,s16
s17,s15,2.0,9.895570946244474,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s16
s12,s15,2.0,9.981043958360472,2.0,22.0,24.0,,,,,,,,,stage1_pruned,s16
s29,s15,2.0,10.022562975130304,2.0,23.0,25.0,,,,,,,,,stage1_pruned,s16
s09,s15,2.0,10.187709727414328,2.0,24.0,26.0,,,,,,,,,stage1_pruned,s16
s02,s15,2.0,10.302188295462297,2.0,25.0,27.0,,,,,,,,,stage1_pruned,s16
s04,s15,2.0,10.626463651364102,2.0,26.0,28.0,,,,,,,,,stage1_pruned,s16
s01,s15,1.9833333333333334,11.344583665377145,1.0,28.0,29.0,,,,,,,,,stage1_pruned,s16
s24,s15,2.0,10.825855115005734,2.0,27.0,29.0,,,,,,,,,stage1_pruned,s16
s25,s15,2.0,12.203970188820511,2.0,29.0,31.0,,,,,,,,,stage1_pruned,s16
s22,s15,2.0,12.511031336997625,2.0,30.0,32.0,,,,,,,,,stage1_pruned,s16
s11,s15,2.0,13.59983925095734,2.0,31.0,33.0,,,,,,,,,stage1_pruned,s16
s15,s16,2.0,7.775165519782752,1.0,3.0,4.0,60.0,1.0,0.7068965517241379,1.0,1.0,0.7612068965517242,0.9985988558807057,0.8935506324492077,stage2_probe,s15
s10,s16,2.0,7.791640653670153,1.0,4.0,5.0,60.0,1.0,0.5655172413793104,1.0,1.0,0.8517241379310345,0.9920289448794148,0.8830497231060398,stage2_probe,s15
s27,s16,2.0,7.9992110892109745,1.0,5.0,6.0,60.0,1.0,0.5060344827586207,1.0,1.0,0.6741379310344827,0.9732098531141279,0.8346949754143271,stage2_probe,s15
s08,s16,2.0,6.557853019467752,1.0,1.0,2.0,60.0,1.0,0.19051724137931034,1.0,1.0,0.7456896551724137,0.8753000401342298,0.7810063813170562,stage2_probe,s15
s32,s16,2.0,7.19429936331246,1.0,2.0,3.0,60.0,1.0,0.125,1.0,1.0,0.728448275862069,0.8427961654496386,0.7628294634448958,stage2_probe,s15
s07,s16,2.0,8.13186143719638,1.0,6.0,7.0,,,,,,,,,stage1_pruned,s15
s20,s16,2.0,8.284520535704385,1.0,7.0,8.0,,,,,,,,,stage1_pruned,s15
s21,s16,2.0,8.569327424274341,1.0,8.0,9.0,,,,,,,,,stage1_pruned,s15
s26,s16,2.0,8.726486459169532,1.0,9.0,10.0,,,,,,,,,stage1_pruned,s15
s30,s16,2.0,8.727584542782648,1.0,10.0,11.0,,,,,,,,,stage1_pruned,s15
s31,s16,2.0,8.819261969822024,1.0,11.0,12.0,,,,,,,,,stage1_pruned,s15
s18,s16,2.0,8.835112028028865,1.0,12.0,13.0,,,,,,,,,stage1_pruned,s15
s23,s16,2.0,8.962468404507959,1.0,13.0,14.0,,,,,,,,,stage1_pruned,s15
s19,s16,2.0,9.055230068652667,1.0,14.0,15.0,,,,,,,,,stage1_pruned,s15
s13,s16,2.0,9.077615494469676,1.0,15.0,16.0,,,,,,,,,stage1_pruned,s15
s14,s16,2.0,9.213542078389565,1.0,16.0,17.0,,,,,,,,,stage1_pruned,s15
s29,s16,2.0,9.29258135729649,1.0,17.0,18.0,,,,,,,,,stage1_pruned,s15
s06,s16,2.0,9.343841174525567,1.0,18.0,19.0,,,,,,,,,stage1_pruned,s15
s03,s16,2.0,9.464376533462135,1.0,19.0,20.0,,,,,,,,,stage1_pruned,s15
s05,s16,2.0,9.569077813681753,1.0,20.0,21.0,,,,,,,,,stage1_pruned,s15
s12,s16,2.0,9.654118860336888,1.0,21.0,22.0,,,,,,,,,stage1_pruned,s15
s17,s16,2.0,9.789057968662881,1.0,22.0,23.0,,,,,,,,,stage1_pruned,s15
s02,s16,2.0,10.296216590398773,1.0,23.0,24.0,,,,,,,,,stage1_pruned,s15
s09,s16,2.0,10.348831737805426,1.0,24.0,25.0,,,,,,,,,stage1_pruned,s15
s28,s16,2.0,10.362111586479552,1.0,25.0,26.0,,,,,,,,,stage1_pruned,s15
s01,s16,2.0,10.600046456441023,1.0,26.0,27.0,,,,,,,,,stage1_pruned,s15
s24,s16,2.0,11.138826020628265,1.0,27.0,28.0,,,,,,,,,stage1_pruned,s15
s04,s16,2.0,11.191136442300309,1.0,28.0,29.0,,,,,,,,,stage1_pruned,s15
s25,s16,2.0,12.464213569501581,1.0,29.0,30.0,,,,,,,,,stage1_pruned,s15
s22,s16,2.0,13.08512457186799,1.0,30.0,31.0,,,,,,,,,stage1_pruned,s15
s11,s16,2.0,13.479392603624751,1.0,31.0,32.0,,,,,,,,,stage1_pruned,s15
s13,s17,2.0,9.073718557470682,2.0,3.0,5.0,60.0,1.0,0.571551724137931,1.0,1.0,0.7448275862068965,0.9835349995174799,0.8624526120448395,stage2_probe,s13
s10,s17,2.0,9.386749519810722,2.0,5.0,7.0,60.0,1.0,0.4586206896551724,1.0,1.0,0.7310344827586206,0.9668631340594317,0.8362741911857303,stage2_probe,s13
s19,s17,2.0,9.16206812159208,2.0,4.0,6.0,60.0,1.0,0.3293103448275862,1.0,1.0,0.6379310344827586,0.9561400627129933,0.7912552789977186,stage2_probe,s13
s08,s17,2.0,9.072870309839697,2.0,2.0,4.0,60.0,1.0,0.15775862068965518,1.0,1.0,0.7508620689655172,0.8564268182549138,0.7745454788437802,stage2_probe,s13
s26,s17,2.0,8.573011964431483,2.0,1.0,3.0,60.0,1.0,0.14310344827586208,1.0,1.0,0.631896551724138,0.8515615507308396,0.747578077536542,stage2_probe,s13
s32,s17,2.0,9.54800830501931,2.0,6.0,8.0,,,,,,,,,stage1_pruned,s13
s14,s17,2.0,9.598401170054677,2.0,7.0,9.0,,,,,,,,,stage1_pruned,s13
s06,s17,2.0,9.69980911261438,2.0,8.0,10.0,,,,,,,,,stage1_pruned,s13
s05,s17,2.0,9.704422483488864,2.0,9.0,11.0,,,,,,,,,stage1_pruned,s13
s31,s17,1.9833333333333334,9.721819655560214,1.0,11.0,12.0,,,,,,,,,stage1_pruned,s13
s30,s17,2.0,9.707458584560506,2.0,10.0,12.0,,,,,,,,,stage1_pruned,s13
s16,s17,2.0,9.748628695011218,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s13
s15,s17,2.0,9.787698511950659,2.0,13.0,15.0,,,,,,,,,stage1_pruned,s13
s18,s17,2.0,9.896321120494006,2.0,14.0,16.0,,,,,,,,,stage1_pruned,s13
s24,s17,2.0,9.960234722881196,2.0,15.0,17.0,,,,,,,,,stage1_pruned,s13
s09,s17,2.0,9.999493389368572,2.0,16.0,18.0,,,,,,,,,stage1_pruned,s13
s28,s17,2.0,10.199914296617852,2.0,17.0,19.0,,,,,,,,,stage1_pruned,s13
s04,s17,2.0,10.287474285012305,2.0,18.0,20.0,,,,,,,,,stage1_pruned,s13
s20,s17,2.0,10.559625287443533,2.0,19.0,21.0,,,,,,,,,stage1_pruned,s13
s12,s17,2.0,10.578157113504876,2.0,20.0,22.0,,,,,,,,,stage1_pruned,s13
s29,s17,2.0,10.716969984807413,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s13
s02,s17,2.0,10.747025261412462,2.0,22.0,24.0,,,,,,,,,stage1_pruned,s13
s27,s17,2.0,10.83906956521616,2.0,23.0,25.0,,,,,,,,,stage1_pruned,s13
s07,s17,2.0,10.867146742922218,2.0,24.0,26.0,,,,,,,,,stage1_pruned,s13
s21,s17,2.0,11.176202255717637,2.0,25.0,27.0,,,,,,,,,stage1_pruned,s13
s23,s17,2.0,11.336158859251883,2.0,26.0,28.0,,,,,,,,,stage1_pruned,s13
s25,s17,2.0,11.416959661663421,2.0,27.0,29.0,,,,,,,,,stage1_pruned,s13
s03,s17,2.0,11.71194420631017,2.0,28.0,30.0,,,,,,,,,stage1_pruned,s13
s01,s17,2.0,12.338100986113538,2.0,29.0,31.0,,,,,,,,,stage1_pruned,s13
s22,s17,2.0,12.689795176389893,2.0,30.0,32.0,,,,,,,,,stage1_pruned,s13
s11,s17,2.0,12.849114553943622,2.0,31.0,33.0,,,,,,,,,stage1_pruned,s13
s07,s18,2.0,8.887158398896718,2.0,3.0,5.0,60.0,1.0,0.5689655172413793,1.0,1.0,0.8508620689655171,0.9521429556449209,0.8815726650236254,stage2_probe,s07
s16,s18,2.0,8.649160780263326,2.0,1.0,3.0,60.0,1.0,0.5043103448275862,1.0,1.0,0.796551724137931,0.969824884969378,0.8586636580415723,stage2_probe,s07
s06,s18,2.0,8.695876270213288,2.0,2.0,4.0,60.0,1.0,0.1646551724137931,1.0,1.0,0.7077586206896551,0.8725041979288567,0.7681079685171325,stage2_probe,s07
s08,s18,1.9833333333333334,9.003615699229018,1.0,5.0,6.0,36.0,0.6,0.03103448275862069,0.8947368421052632,1.0,0.685344827586207,0.7762124369232404,0.6510338523361802,stage2_probe,s07
s32,s18,2.0,8.898332781050312,2.0,4.0,6.0,41.0,0.6833333333333333,0.0353448275862069,0.782608695652174,1.0,0.6293103448275862,0.7859051504758551,0.6312480311369861,stage2_probe,s07
s13,s18,2.0,9.050469825854,2.0,6.0,8.0,,,,,,,,,stage1_pruned,s07
s12,s18,2.0,9.118909904032328,2.0,7.0,9.0,,,,,,,,,stage1_pruned,s07
s05,s18,2.0,9.325478514713437,2.0,8.0,10.0,,,,,,,,,stage1_pruned,s07
s10,s18,2.0,9.340096861368766,2.0,9.0,11.0,,,,,,,,,stage1_pruned,s07
s19,s18,2.0,9.383245183613528,2.0,10.0,12.0,,,,,,,,,stage1_pruned,s07
s14,s18,2.0,9.461607934590205,2.0,11.0,13.0,,,,,,,,,stage1_pruned,s07
s31,s18,2.0,9.715582993500595,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s07
s15,s18,2.0,9.752935817037935,2.0,13.0,15.0,,,,,,,,,stage1_pruned,s07
s26,s18,2.0,9.798968436641198,2.0,14.0,16.0,,,,,,,,,stage1_pruned,s07
s17,s18,2.0,9.87595690497339,2.0,15.0,17.0,,,,,,,,,stage1_pruned,s07
s09,s18,2.0,9.958779292958251,2.0,16.0,18.0,,,,,,,,,stage1_pruned,s07
s20,s18,2.0,9.995001873163675,2.0,17.0,19.0,,,,,,,,,stage1_pruned,s07
s28,s18,2.0,10.137750332122229,2.0,18.0,20.0,,,,,,,,,stage1_pruned,s07
s30,s18,2.0,10.167765125354233,2.0,19.0,21.0,,,,,,,,,stage1_pruned,s07
s04,s18,2.0,10.58423826683083,2.0,20.0,22.0,,,,,,,,,stage1_pruned,s07
s21,s18,2.0,10.601635294893619,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s07
s24,s18,2.0,10.756866112055995,2.0,22.0,24.0,,,,,,,,,stage1_pruned,s07
s02,s18,2.0,10.961317394054694,2.0,23.0,25.0,,,,,,,,,stage1_pruned,s07
s29,s18,2.0,11.016488098290814,2.0,24.0,26.0,,,,,,,,,stage1_pruned,s07
s27,s18,2.0,11.244810859635535,2.0,25.0,27.0,,,,,,,,,stage1_pruned,s07
s03,s18,2.0,11.48627039099876,2.0,26.0,28.0,,,,,,,,,stage1_pruned,s07
s25,s18,1.9833333333333334,12.12566399413092,1.0,28.0,29.0,,,,,,,,,stage1_pruned,s07
s23,s18,2.0,11.538006155707782,2.0,27.0,29.0,,,,,,,,,stage1_pruned,s07
s22,s18,2.0,12.52712953333135,2.0,29.0,31.0,,,,,,,,,stage1_pruned,s07
s01,s18,2.0,12.903761372115502,2.0,30.0,32.0,,,,,,,,,stage1_pruned,s07
s11,s18,2.0,13.118882676299219,2.0,31.0,33.0,,,,,,,,,stage1_pruned,s07
s15,s19,2.0,8.391602244589787,2.0,5.0,7.0,60.0,1.0,0.3646551724137931,1.0,1.0,0.7732758620689655,0.9478898309669835,0.8249806984449009,stage2_probe,s15
s06,s19,2.0,8.005794048899206,2.0,4.0,6.0,60.0,1.0,0.33706896551724136,1.0,1.0,0.7844827586206897,0.9272791196732136,0.8206743008112469,stage2_probe,s15
s10,s19,2.0,7.007094206977186,2.0,1.0,3.0,60.0,1.0,0.19310344827586207,1.0,1.0,0.6931034482758621,0.8631103399238352,0.7703968963065367,stage2_probe,s15
s32,s19,2.0,7.978727637437476,2.0,3.0,5.0,60.0,1.0,0.13793103448275862,1.0,1.0,0.664655172413793,0.855512335629827,0.7532928581608017,stage2_probe,s15
s08,s19,2.0,7.673134224719539,2.0,2.0,4.0,60.0,1.0,0.11810344827586207,1.0,1.0,0.6379310344827586,0.836358370885918,0.7430248150960201,stage2_probe,s15
s20,s19,2.0,8.532134311866741,2.0,6.0,8.0,,,,,,,,,stage1_pruned,s15
s13,s19,2.0,8.564448842408952,2.0,7.0,9.0,,,,,,,,,stage1_pruned,s15
s31,s19,2.0,8.610673597762224,2.0,8.0,10.0,,,,,,,,,stage1_pruned,s15
s05,s19,2.0,8.7847534894563,2.0,9.0,11.0,,,,,,,,,stage1_pruned,s15
s17,s19,2.0,9.053827956257392,2.0,10.0,12.0,,,,,,,,,stage1_pruned,s15
s16,s19,2.0,9.069311428178894,2.0,11.0,13.0,,,,,,,,,stage1_pruned,s15
s07,s19,2.0,9.082414946009964,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s15
s18,s19,2.0,9.423768889694745,2.0,13.0,15.0,,,,,,,,,stage1_pruned,s15
s26,s19,2.0,9.552852629524226,2.0,14.0,16.0,,,,,,,,,stage1_pruned,s15
s14,s19,2.0,9.710434907784062,2.0,15.0,17.0,,,,,,,,,stage1_pruned,s15
s30,s19,2.0,9.777439329072648,2.0,16.0,18.0,,,,,,,,,stage1_pruned,s15
s27,s19,2.0,9.988601315568829,2.0,17.0,19.0,,,,,,,,,stage1_pruned,s15
s28,s19,2.0,10.10834478304466,2.0,18.0,20.0,,,,,,,,,stage1_pruned,s15
s09,s19,2.0,10.164994136696212,2.0,19.0,21.0,,,,,,,,,stage1_pruned,s15
s21,s19,2.0,10.16693987087885,2.0,20.0,22.0,,,,,,,,,stage1_pruned,s15
s29,s19,2.0,10.181777517312709,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s15
s12,s19,2.0,10.357456181084245,2.0,22.0,24.0,,,,,,,,,stage1_pruned,s15
s03,s19,2.0,10.626383551808376,2.0,23.0,25.0,,,,,,,,,stage1_pruned,s15
s24,s19,2.0,10.689386002305016,2.0,24.0,26.0,,,,,,,,,stage1_pruned,s15
s02,s19,2.0,10.724503439428794,2.0,25.0,27.0,,,,,,,,,stage1_pruned,s15
s23,s19,2.0,10.941005474198917,2.0,26.0,28.0,,,,,,,,,stage1_pruned,s15
s04,s19,2.0,10.949760861378454,2.0,27.0,29.0,,,,,,,,,stage1_pruned,s15
s01,s19,1.9833333333333334,12.349322046276722,1.0,29.0,30.0,,,,,,,,,stage1_pruned,s15
s25,s19,2.0,12.161004816404443,2.0,28.0,30.0,,,,,,,,,stage1_pruned,s15
s22,s19,2.0,12.935633513806353,2.0,30.0,32.0,,,,,,,,,stage1_pruned,s15
s11,s19,2.0,13.458974248413844,2.0,31.0,33.0,,,,,,,,,stage1_pruned,s15
s27,s20,2.0,8.347375661309645,2.0,4.0,6.0,60.0,1.0,0.45948275862068966,1.0,1.0,0.65,0.9659449652047457,0.8201937999843752,stage2_probe,s27
s16,s20,2.0,8.21699604933022,2.0,2.0,4.0,60.0,1.0,0.2663793103448276,1.0,1.0,0.7922413793103448,0.9121673426904786,0.8073325050655584,stage2_probe,s27
s31,s20,2.0,8.34092537307781,2.0,3.0,5.0,60.0,1.0,0.24051724137931035,1.0,1.0,0.6577586206896552,0.9047282928138444,0.7748915870544852,stage2_probe,s27
s32,s20,2.0,8.348404230039122,2.0,5.0,7.0,60.0,1.0,0.08103448275862069,1.0,1.0,0.6551724137931034,0.8073013297881391,0.7376064457997519,stage2_probe,s27
s08,s20,2.0,7.003732708795396,2.0,1.0,3.0,60.0,1.0,0.05775862068965517,1.0,1.0,0.6629310344827586,0.791079517161172,0.7336919068925415,stage2_probe,s27
s19,s20,2.0,8.53115210241641,2.0,6.0,8.0,,,,,,,,,stage1_pruned,s27
s15,s20,2.0,8.787864669712153,2.0,7.0,9.0,,,,,,,,,stage1_pruned,s27
s13,s20,2.0,8.89997252968733,2.0,8.0,10.0,,,,,,,,,stage1_pruned,s27
s30,s20,2.0,8.9027192519444,2.0,9.0,11.0,,,,,,,,,stage1_pruned,s27
s07,s20,1.9833333333333334,9.272330849181873,1.0,11.0,12.0,,,,,,,,,stage1_pruned,s27
s26,s20,2.0,8.918601970962316,2.0,10.0,12.0,,,,,,,,,stage1_pruned,s27
s10,s20,2.0,9.294967686669498,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s27
s23,s20,2.0,9.528283821751074,2.0,13.0,15.0,,,,,,,,,stage1_pruned,s27
s29,s20,2.0,9.538953063361772,2.0,14.0,16.0,,,,,,,,,stage1_pruned,s27
s05,s20,2.0,9.56411168870287,2.0,15.0,17.0,,,,,,,,,stage1_pruned,s27
s14,s20,2.0,9.754570856941417,2.0,16.0,18.0,,,,,,,,,stage1_pruned,s27
s21,s20,2.0,9.798711490580809,2.0,17.0,19.0,,,,,,,,,stage1_pruned,s27
s18,s20,2.0,9.881521326115637,2.0,18.0,20.0,,,,,,,,,stage1_pruned,s27
s03,s20,2.0,9.905433387680347,2.0,19.0,21.0,,,,,,,,,stage1_pruned,s27
s02,s20,2.0,9.99570634944378,2.0,20.0,22.0,,,,,,,,,stage1_pruned,s27
s06,s20,2.0,10.110748538190473,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s27
s09,s20,2.0,10.365924758922374,2.0,22.0,24.0,,,,,,,,,stage1_pruned,s27
s12,s20,2.0,10.368726727447244,2.0,23.0,25.0,,,,,,,,,stage1_pruned,s27
s17,s20,2.0,10.498280190484955,2.0,24.0,26.0,,,,,,,,,stage1_pruned,s27
s01,s20,2.0,10.62731903122351,2.0,25.0,27.0,,,,,,,,,stage1_pruned,s27
s28,s20,2.0,10.966982048037128,2.0,26.0,28.0,,,,,,,,,stage1_pruned,s27
s24,s20,2.0,11.692675555653038,2.0,27.0,29.0,,,,,,,,,stage1_pruned,s27
s04,s20,2.0,12.014379962584957,2.0,28.0,30.0,,,,,,,,,stage1_pruned,s27
s22,s20,1.9833333333333334,13.371057165027059,1.0,30.0,31.0,,,,,,,,,stage1_pruned,s27
s25,s20,2.0,12.55935475709672,2.0,29.0,31.0,,,,,,,,,stage1_pruned,s27
s11,s20,2.0,13.650883109614194,2.0,31.0,33.0,,,,,,,,,stage1_pruned,s27
s15,s21,2.0,8.383796351784342,1.0,2.0,3.0,60.0,1.0,0.625,1.0,1.0,0.8232758620689655,0.9951342165292232,0.8894118832402543,stage2_probe,s15
s30,s21,2.0,8.916462253827106,1.0,5.0,6.0,60.0,1.0,0.175,1.0,1.0,0.6844827586206896,0.8664017344770966,0.7652166384479927,stage2_probe,s15
s32,s21,2.0,8.251726240057312,1.0,1.0,2.0,60.0,1.0,0.14051724137931035,1.0,1.0,0.7129310344827586,0.8413004737153532,0.7627546788581815,stage2_probe,s15
s16,s21,2.0,8.70189094451777,1.0,4.0,5.0,54.0,0.9,0.09051724137931035,0.8,1.0,0.7741379310344827,0.8303128418134536,0.7094466765734313,stage2_probe,s15
s08,s21,2.0,8.423679606070209,1.0,3.0,4.0,27.0,0.45,0.02327586206896552,0.9285714285714286,1.0,0.664655172413793,0.7802278824847149,0.6298118867350732,stage2_probe,s15
s10,s21,2.0,9.148888495581009,1.0,6.0,7.0,,,,,,,,,stage1_pruned,s15
s26,s21,2.0,9.182465172980127,1.0,7.0,8.0,,,,,,,,,stage1_pruned,s15
s31,s21,2.0,9.25128878505321,1.0,8.0,9.0,,,,,,,,,stage1_pruned,s15
s05,s21,2.0,9.690702503128168,1.0,9.0,10.0,,,,,,,,,stage1_pruned,s15
s07,s21,2.0,9.704595034940633,1.0,10.0,11.0,,,,,,,,,stage1_pruned,s15
s03,s21,2.0,9.745541027594538,1.0,11.0,12.0,,,,,,,,,stage1_pruned,s15
s23,s21,2.0,9.81054210555269,1.0,12.0,13.0,,,,,,,,,stage1_pruned,s15
s20,s21,2.0,9.873963761524069,1.0,13.0,14.0,,,,,,,,,stage1_pruned,s15
s27,s21,2.0,9.987619040794756,1.0,14.0,15.0,,,,,,,,,stage1_pruned,s15
s14,s21,2.0,10.109952048547568,1.0,15.0,16.0,,,,,,,,,stage1_pruned,s15
s19,s21,2.0,10.146265937487096,1.0,16.0,17.0,,,,,,,,,stage1_pruned,s15
s13,s21,2.0,10.211298721244525,1.0,17.0,18.0,,,,,,,,,stage1_pruned,s15
s29,s21,2.0,10.27610967831833,1.0,18.0,19.0,,,,,,,,,stage1_pruned,s15
s02,s21,2.0,10.503803231346273,1.0,19.0,20.0,,,,,,,,,stage1_pruned,s15
s06,s21,2.0,10.53304621612203,1.0,20.0,21.0,,,,,,,,,stage1_pruned,s15
s18,s21,2.0,10.651522233551097,1.0,21.0,22.0,,,,,,,,,stage1_pruned,s15
s09,s21,2.0,11.25217525499443,1.0,22.0,23.0,,,,,,,,,stage1_pruned,s15
s04,s21,2.0,11.288289972854738,1.0,23.0,24.0,,,,,,,,,stage1_pruned,s15
s01,s21,2.0,11.293883051588761,1.0,24.0,25.0,,,,,,,,,stage1_pruned,s15
s17,s21,2.0,11.313147757091928,1.0,25.0,26.0,,,,,,,,,stage1_pruned,s15
s12,s21,2.0,11.421699301583418,1.0,26.0,27.0,,,,,,,,,stage1_pruned,s15
s24,s21,2.0,11.424289579342872,1.0,27.0,28.0,,,,,,,,,stage1_pruned,s15
s28,s21,2.0,11.460403978313456,1.0,28.0,29.0,,,,,,,,,stage1_pruned,s15
s25,s21,2.0,12.3674944585117,1.0,29.0,30.0,,,,,,,,,stage1_pruned,s15
s22,s21,2.0,12.790816634835824,1.0,30.0,31.0,,,,,,,,,stage1_pruned,s15
s11,s21,2.0,13.341162058668756,1.0,31.0,32.0,,,,,,,,,stage1_pruned,s15
s25,s22,2.0,10.900138514433108,1.0,3.0,4.0,60.0,1.0,0.5120689655172413,1.0,1.0,0.6603448275862069,0.972294066538863,0.8330974619476329,stage2_probe,s25
s02,s22,2.0,11.822020119006979,1.0,5.0,6.0,60.0,1.0,0.24568965517241378,1.0,1.0,0.7965517241379311,0.8950088845096841,0.8031987200875532,stage2_probe,s25
s24,s22,2.0,11.260228171261529,1.0,4.0,5.0,60.0,1.0,0.09913793103448276,1.0,1.0,0.6672413793103449,0.8183029473407785,0.7441910094360046,stage2_probe,s25
s11,s22,2.0,10.065240856836775,1.0,1.0,2.0,60.0,1.0,0.08189655172413793,1.0,1.0,0.6474137931034483,0.8311911199680418,0.7374216249639194,stage2_probe,s25
s04,s22,2.0,10.526608103441227,1.0,2.0,3.0,15.0,0.25,0.05862068965517241,0.5,1.0,0.7370689655172413,0.8530150172520439,0.5392886818970849,stage2_probe,s25
s09,s22,2.0,11.85242548112716,1.0,6.0,7.0,,,,,,,,,stage1_pruned,s25
s28,s22,2.0,11.918015010696688,1.0,7.0,8.0,,,,,,,,,stage1_pruned,s25
s14,s22,2.0,11.936641856182465,1.0,8.0,9.0,,,,,,,,,stage1_pruned,s25
s12,s22,2.0,11.966181694657859,1.0,9.0,10.0,,,,,,,,,stage1_pruned,s25
s18,s22,2.0,12.441856715544697,1.0,10.0,11.0,,,,,,,,,stage1_pruned,s25
s05,s22,2.0,12.490362180165764,1.0,11.0,12.0,,,,,,,,,stage1_pruned,s25
s26,s22,2.0,12.573819288006423,1.0,12.0,13.0,,,,,,,,,stage1_pruned,s25
s15,s22,2.0,12.57825292077654,1.0,13.0,14.0,,,,,,,,,stage1_pruned,s25
s10,s22,2.0,12.653768360280855,1.0,14.0,15.0,,,,,,,,,stage1_pruned,s25
s32,s22,2.0,12.754272578845008,1.0,15.0,16.0,,,,,,,,,stage1_pruned,s25
s13,s22,2.0,12.772114514590672,1.0,16.0,17.0,,,,,,,,,stage1_pruned,s25
s17,s22,2.0,12.816620432593387,1.0,17.0,18.0,,,,,,,,,stage1_pruned,s25
s21,s22,2.0,12.831407764115005,1.0,18.0,19.0,,,,,,,,,stage1_pruned,s25
s08,s22,2.0,12.934511385002152,1.0,19.0,20.0,,,,,,,,,stage1_pruned,s25
s06,s22,2.0,12.942428198065574,1.0,20.0,21.0,,,,,,,,,stage1_pruned,s25
s19,s22,2.0,12.970128375372289,1.0,21.0,22.0,,,,,,,,,stage1_pruned,s25
s30,s22,2.0,13.030187011901077,1.0,22.0,23.0,,,,,,,,,stage1_pruned,s25
s07,s22,2.0,13.074163252539696,1.0,23.0,24.0,,,,,,,,,stage1_pruned,s25
s16,s22,2.0,13.099096500152262,1.0,24.0,25.0,,,,,,,,,stage1_pruned,s25
s31,s22,2.0,13.108057513542692,1.0,25.0,26.0,,,,,,,,,stage1_pruned,s25
s03,s22,2.0,13.298579356733619,1.0,26.0,27.0,,,,,,,,,stage1_pruned,s25
s29,s22,2.0,13.302541169060857,1.0,27.0,28.0,,,,,,,,,stage1_pruned,s25
s20,s22,2.0,13.38497848099558,1.0,28.0,29.0,,,,,,,,,stage1_pruned,s25
s23,s22,2.0,13.635597664371712,1.0,29.0,30.0,,,,,,,,,stage1_pruned,s25
s27,s22,2.0,13.734360457606742,1.0,30.0,31.0,,,,,,,,,stage1_pruned,s25
s01,s22,2.0,14.119203525918781,1.0,31.0,32.0,,,,,,,,,stage1_pruned,s25
s16,s23,2.0,8.864673036424902,2.0,5.0,7.0,60.0,1.0,0.6870689655172414,1.0,1.0,0.8698275862068965,0.989045668631855,0.9108315937764204,stage2_probe,s16
s03,s23,2.0,8.57057766452707,2.0,4.0,6.0,60.0,1.0,0.4974137931034483,1.0,1.0,0.7249999999999999,0.9831721023289881,0.8436413637371392,stage2_probe,s16
s01,s23,1.9833333333333334,8.248476510517524,1.0,3.0,4.0,60.0,1.0,0.31982758620689655,1.0,1.0,0.8172413793103448,0.9208782805781084,0.8234577071323538,stage2_probe,s16
